prompt_id,prompt,q_text,q_image,q_audio,judge_mean,judge_grade,nb_p_good_loo,lr_gr_loo,s1_text_image,s2_text_audio,s3_image_audio,tsas,wtsas_final
480,A tiny snail holding an old brass compass in a cozy library,0.838012,0.437398188738875,0.8783204467555,4.25,0.8125,0.2721,0.5974,0.3931,0.0949,0.1828,0.2236,0.1414
481,"A pufferfish carving a wooden spoon, with bold vivid colors",0.838458,0.455890875094875,0.8899478844955001,3.5,0.625,0.3434,0.6937,0.3687,0.1337,0.0534,0.1853,0.1211
482,A jellyfish watering a rooftop garden in a snowy village,0.848306,0.499911729878875,0.8753110665794999,3.25,0.5625,0.4965,0.8858,0.4138,0.0928,0.0481,0.1849,0.1133
483,A cheerful toucan fencer with a knitted scarf,0.833653,0.449796507518,0.8596546934079999,3.25,0.5625,0.2227,0.5116,0.409,0.0726,0.0428,0.1748,0.1019
484,A cheerful crow violinist with a tiny umbrella,0.831664,0.4586203533874999,0.878546658382,4.25,0.8125,0.2724,0.6078,0.3974,-0.0025,0.0218,0.1389,0.0683
485,A camel balancing on a tightrope on a cliff overlooking the sea,0.851734,0.4516357581999999,0.857319872464875,3.5,0.625,0.2992,0.6321,0.3894,0.0632,0.0242,0.1589,0.0932
486,A cheerful sloth firefighter with a vintage camera,0.829746,0.4413971887155,0.8881070047980001,3.5,0.625,0.2602,0.574,0.3403,0.1658,0.1225,0.2095,0.1426
487,A penguin and a beetle mixing a bubbling potion,0.833258,0.482848256369875,0.870487641524875,3.75,0.6875,0.3239,0.6801,0.4575,0.1484,0.1447,0.2502,0.1608
488,A tiny ferret holding a stack of books in a greenhouse,0.848413,0.47352294595,0.8640681422000001,4.75,0.9375,0.3593,0.7183,0.3979,0.1064,0.043,0.1824,0.1141
489,"A mole racing a paper airplane, photorealistic",0.825775,0.438508046278875,0.876942768948875,3.0,0.5,0.2109,0.4952,0.2864,0.0789,0.1359,0.1671,0.1093
490,A crow playing a tiny violin under a starry sky,0.852054,0.4586281851794999,0.8974487298380001,4.5,0.875,0.4188,0.7896,0.4298,0.0491,0.0554,0.1781,0.1
491,A cheerful fox potter with a paper airplane,0.832006,0.455139207519875,0.8511082131155,4.0,0.75,0.1864,0.4459,0.2999,0.0442,0.0864,0.1435,0.0898
492,A wombat and a beetle playing a tiny violin,0.846498,0.4424831073579999,0.8944002796498749,3.5,0.625,0.3664,0.721,0.339,-0.0329,0.0395,0.1152,0.0558
493,A penguin climbing a snowy peak in a misty valley,0.85035,0.450986493264875,0.884870380528875,4.25,0.8125,0.3765,0.7399,0.3544,0.0598,0.0321,0.1488,0.0905
494,A cheerful salamander carpenter with a cup of hot cocoa,0.831598,0.4510852623874999,0.851717217438,3.5,0.625,0.1877,0.4459,0.3548,0.1278,0.1161,0.1995,0.1317
495,A platypus surfing a big wave in a lantern-lit alley,0.848744,0.4784286620795,0.8564309687195,3.5,0.625,0.3496,0.6987,0.3744,0.062,0.0831,0.1732,0.1067
496,A camel blowing glass ornaments on a train platform,0.828852,0.467470788793875,0.865009647838,2.5,0.375,0.2461,0.5566,0.4448,0.0478,0.0122,0.1683,0.0879
497,A platypus and a beetle gardening on a balcony,0.842386,0.4658111202955001,0.871321669349875,3.75,0.6875,0.3363,0.6927,0.3962,0.0311,0.1124,0.1799,0.1037
498,"A platypus forging a silver key, in gentle morning light",0.852491,0.432075782648875,0.8961410221355001,3.25,0.5625,0.3746,0.7358,0.3127,0.0601,0.1505,0.1744,0.1119
499,A meerkat drummer in an enchanted forest,0.829062,0.4813472265638749,0.874278653284875,4.75,0.9375,0.2957,0.6466,0.4583,-0.004,0.1567,0.2037,0.1052
500,A tiny dog holding a stack of books on a floating island,0.849081,0.4631356898648749,0.865818165189875,3.5,0.625,0.3481,0.7014,0.3708,0.071,0.054,0.1653,0.1018
